"THEO DÕI NĂNG LƯỢNG SỬ DỤNG HẰNG NGÀY (ĐIỆN NĂNG)
TRACKING DAILY ENERGY USED (ELECTRICITY)",,,,,,"Số hiệu tài liệu:
Document code",HSE.V.HS.SOP-21.00.RE-02,,,,,,,,,,,,,,,,,,,
,,,,,,Lần sửa đổi Revision No : ,00,,,,,,,,,,,,,,,,,,,
,,,,,,"Ngày hiệu lực :
Effectivity date",10/08/2022,,,,,,,,,,,,,,,,,,,
,Code,,  PB02010122892 - Main factory ,,,,,,,,,,,,,,,,,,,Ngày,Đơn vị Kwh,,,
Tháng,Thời gian ,Ngày," Bình thường
(Kwh)  "," Cao điểm
(Kwh)  "," Thấp điểm
(Kwh)  ", Tổng , Tổng ,Daily Est,Steaming,Shelling,Borma,MCPeeling,Color,Packing,ECO2,,,,,,,Ngày,Bình thường,Cao điểm,Thấp điểm,Tổng
,6h sáng,11/8/2024,"  25,064.00 ","  9,379.00 ","  10,228.00 ","  44,671.00 ","  14,600.00 ",,Run,Run,Run,Run,Run,Run,15110.16,  510.16 ,,,,,,,,,,
,6h sáng,11/9/2024,"  25,147.00 ","  9,410.00 ","  10,260.00 ","  44,817.00 ","  13,200.00 ",,Run,Run,Run,Run,Run,Run,13289.28,  89.28 ,,,,,,,,,,
,6h sáng,11/10/2024,"  25,217.00 ","  9,438.00 ","  10,294.00 ","  44,949.00 ","  1,000.00 ",,Off,Off,Off,Off,Off,Off,3711.29,"  2,711.29 ",,,,,,,,,,
,6h sáng,11/11/2024,"  25,225.00 ","  9,438.00 ","  10,296.00 ","  44,959.00 ","  14,300.00 ",,Run,Run,Run,Run,Run,Run,11233.42,"  (3,066.58)",,,,,,,,,,
,6h sáng,11/12/2024,"  25,303.00 ","  9,468.00 ","  10,331.00 ","  45,102.00 ","  14,600.00 ",,Run,Run,Run,Run,Run,Run,14744.21,  144.21 ,,,,,,,,,,
,6h sáng,11/13/2024,"  25,383.00 ","  9,499.00 ","  10,366.00 ","  45,248.00 ","  15,300.00 ",,Run,Run,Run,Run,Run,Run,15279.79,  (20.21),,,,,,,,,,
,6h sáng,11/14/2024,"  25,467.00 ","  9,532.00 ","  10,402.00 ","  45,401.00 ","  13,800.00 ",,Run,Run,Run,Run,Run,Run,13816.85,  16.85 ,,,,,,,,,,
,6h sáng,11/15/2024,"  25,541.00 ","  9,561.00 ","  10,437.00 ","  45,539.00 ","  15,000.00 ",,Run,Run,Run,Run,Run,Run,15186.05,  186.05 ,,,,,,,,,,
,6h sáng,11/16/2024,"  25,625.00 ","  9,593.00 ","  10,471.00 ","  45,689.00 ","  12,000.00 ",,Run,Run,Run,Run,Run,Run,13249.94,"  1,249.94 ",,,,,,,,,,
,6h sáng,11/17/2024,"  25,700.00 ","  9,618.00 ","  10,491.00 ","  45,809.00 ","  1,000.00 ",,Off,Off,Off,Off,Off,Off,2497.39,"  1,497.39 ",,,,,,,,,,
,6h sáng,11/18/2024,"  25,708.00 ","  9,618.00 ","  10,493.00 ","  45,819.00 ","  13,900.00 ",,Run,Run,Run,Run,Run,Run,10952.62,"  (2,947.38)",,,,,,,,,,
,6h sáng,11/19/2024,"  25,782.00 ","  9,647.00 ","  10,529.00 ","  45,958.00 ","  14,700.00 ",,Run,Run,Run,Run,Run,Run,14740.97,  40.97 ,,,,,,,,,,
,6h sáng,11/20/2024,"  25,863.00 ","  9,678.00 ","  10,564.00 ","  46,105.00 ","  16,100.00 ",,Run,Run,Run,Run,Run,Run,15360.74,  (739.26),,,,,,,,,,
,6h sáng,11/21/2024,"  25,951.00 ","  9,711.00 ","  10,604.00 ","  46,266.00 ","  15,000.00 ",,Run,Run,Run,Run,Run,Run,15809.21,  809.21 ,,,,,,,,,,
,6h sáng,11/22/2024,"  26,032.00 ","  9,745.00 ","  10,639.00 ","  46,416.00 ","  14,700.00 ",,Run,Run,Run,Run,Run,Run,14475.17,  (224.83),,,,,,,,,,
,6h sáng,11/23/2024,"  26,110.00 ","  9,778.00 ","  10,675.00 ","  46,563.00 ","  14,700.00 ",,Run,Run,Run,Run,Run,Run,15320.11,  620.11 ,,,,,,,,,,
,6h sáng,11/24/2024,"  26,191.00 ","  9,811.00 ","  10,708.00 ","  46,710.00 ","  1,400.00 ",,Off,Off,Off,Off,Off,Off,3826.32,"  2,426.32 ",,,,,,,,,,
,6h sáng,11/25/2024,"  26,203.00 ","  9,811.00 ","  10,710.00 ","  46,724.00 ","  13,600.00 ",,Run,Run,Run,Run,Run,Run,10901.74,"  (2,698.26)",,,,,,,,,,
,6h sáng,11/26/2024,"  26,283.00 ","  9,840.00 ","  10,737.00 ","  46,860.00 ","  12,200.00 ",,Run,Run,Run,Run,Run,Run,12972.12,  772.12 ,,,,,,,,,,
,6h sáng,11/27/2024,"  26,352.00 ","  9,866.00 ","  10,764.00 ","  46,982.00 ","  6,700.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,11/28/2024,"  26,402.00 ","  9,879.00 ","  10,768.00 ","  47,049.00 ","  3,100.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,11/29/2024,"  26,422.00 ","  9,886.00 ","  10,772.00 ","  47,080.00 ","  2,100.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,11/30/2024,"  26,434.00 ","  9,891.00 ","  10,776.00 ","  47,101.00 ","  3,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/1/2024,"  26,452.00 ","  9,899.00 ","  10,784.00 ","  47,135.00 ",  700.00 ,,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
,6h sáng,12/2/2024,"  26,458.00 ","  9,899.00 ","  10,785.00 ","  47,142.00 ","  7,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/3/2024,"  26,499.00 ","  9,914.00 ","  10,805.00 ","  47,218.00 ","  14,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/4/2024,"  26,582.00 ","  9,940.00 ","  10,844.00 ","  47,366.00 ","  14,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/5/2024,"  26,660.00 ","  9,972.00 ","  10,880.00 ","  47,512.00 ","  16,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/6/2024,"  26,747.00 ","  10,005.00 ","  10,920.00 ","  47,672.00 ","  15,100.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/7/2024,"  26,829.00 ","  10,037.00 ","  10,957.00 ","  47,823.00 ","  13,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/8/2024,"  26,905.00 ","  10,068.00 ","  10,988.00 ","  47,961.00 ","  1,400.00 ",,Off,Off,Off,Off,Off,Off,10477.41935,,,,,,,,,,,
,6h sáng,12/9/2024,"  26,917.00 ","  10,068.00 ","  10,990.00 ","  47,975.00 ","  14,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/10/2024,"  26,996.00 ","  10,099.00 ","  11,024.00 ","  48,119.00 ","  14,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/11/2024,"  27,076.00 ","  10,132.00 ","  11,060.00 ","  48,268.00 ","  15,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/12/2024,"  27,158.00 ","  10,165.00 ","  11,097.00 ","  48,420.00 ","  15,300.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/13/2024,"  27,244.00 ","  10,197.00 ","  11,132.00 ","  48,573.00 ","  15,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/14/2024,"  27,327.00 ","  10,230.00 ","  11,168.00 ","  48,725.00 ","  13,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/15/2024,"  27,400.00 ","  10,260.00 ","  11,204.00 ","  48,864.00 ","  2,300.00 ",,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
,6h sáng,12/16/2024,"  27,416.00 ","  10,263.00 ","  11,208.00 ","  48,887.00 ","  14,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/17/2024,"  27,494.00 ","  10,293.00 ","  11,240.00 ","  49,027.00 ","  15,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/18/2024,"  27,578.00 ","  10,325.00 ","  11,278.00 ","  49,181.00 ","  14,300.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/19/2024,"  27,655.00 ","  10,356.00 ","  11,313.00 ","  49,324.00 ","  14,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/20/2024,"  27,730.00 ","  10,389.00 ","  11,345.00 ","  49,464.00 ","  13,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/21/2024,"  27,804.00 ","  10,420.00 ","  11,376.00 ","  49,600.00 ","  11,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/22/2024,"  27,876.00 ","  10,444.00 ","  11,395.00 ","  49,715.00 ","  1,600.00 ",,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
,6h sáng,12/23/2024,"  27,890.00 ","  10,444.00 ","  11,397.00 ","  49,731.00 ","  14,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/24/2024,"  27,967.00 ","  10,472.00 ","  11,432.00 ","  49,871.00 ","  14,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/25/2024,"  28,044.00 ","  10,504.00 ","  11,469.00 ","  50,017.00 ","  13,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/26/2024,"  28,117.00 ","  10,532.00 ","  11,498.00 ","  50,147.00 ","  8,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/27/2024,"  28,173.00 ","  10,552.00 ","  11,506.00 ","  50,231.00 ","  3,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/28/2024,"  28,194.00 ","  10,560.00 ","  11,513.00 ","  50,267.00 ","  3,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/29/2024,"  28,214.00 ","  10,568.00 ","  11,521.00 ","  50,303.00 ",  800.00 ,,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
,6h sáng,12/30/2024,"  28,220.00 ","  10,568.00 ","  11,523.00 ","  50,311.00 ","  3,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,12/31/2024,"  28,242.00 ","  10,577.00 ","  11,530.00 ","  50,349.00 ","  3,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/1/2025,"  28,264.00 ","  10,587.00 ","  11,532.00 ","  50,383.00 ",  500.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/2/2025,"  28,267.00 ","  10,588.00 ","  11,533.00 ","  50,388.00 ","  9,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/3/2025,"  28,325.00 ","  10,607.00 ","  11,550.00 ","  50,482.00 ","  12,700.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/4/2025,"  28,388.00 ","  10,637.00 ","  11,584.00 ","  50,609.00 ","  8,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/5/2025,"  28,452.00 ","  10,657.00 ","  11,584.00 ","  50,693.00 ","  6,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/6/2025,"  28,473.00 ","  10,667.00 ","  11,621.00 ","  50,761.00 ","  13,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/7/2025,"  28,553.00 ","  10,694.00 ","  11,649.00 ","  50,896.00 ","  15,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/8/2025,"  28,639.00 ","  10,727.00 ","  11,684.00 ","  51,050.00 ","  15,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/9/2025,"  28,725.00 ","  10,761.00 ","  11,719.00 ","  51,205.00 ","  15,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/10/2025,"  28,807.00 ","  10,795.00 ","  11,755.00 ","  51,357.00 ","  15,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/11/2025,"  28,895.00 ","  10,828.00 ","  11,793.00 ","  51,516.00 ","  11,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/12/2025,"  28,972.00 ","  10,853.00 ","  11,809.00 ","  51,634.00 ","  2,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/13/2025,"  28,989.00 ","  10,853.00 ","  11,812.00 ","  51,654.00 ","  14,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/14/2025,"  29,063.00 ","  10,887.00 ","  11,849.00 ","  51,799.00 ","  15,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/15/2025,"  29,145.00 ","  10,921.00 ","  11,887.00 ","  51,953.00 ","  17,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/16/2025,"  29,243.00 ","  10,957.00 ","  11,923.00 ","  52,123.00 ","  15,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/17/2025,"  29,320.00 ","  10,996.00 ","  11,965.00 ","  52,281.00 ","  15,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/18/2025,"  29,402.00 ","  11,032.00 ","  12,006.00 ","  52,440.00 ","  15,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/19/2025,"  29,480.00 ","  11,069.00 ","  12,043.00 ","  52,592.00 ","  2,100.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/20/2025,"  29,498.00 ","  11,069.00 ","  12,046.00 ","  52,613.00 ","  10,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/21/2025,"  29,569.00 ","  11,093.00 ","  12,053.00 ","  52,715.00 ","  5,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/22/2025,"  29,603.00 ","  11,105.00 ","  12,062.00 ","  52,770.00 ","  3,700.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/23/2025,"  29,625.00 ","  11,114.00 ","  12,068.00 ","  52,807.00 ","  1,700.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/24/2025,"  29,637.00 ","  11,118.00 ","  12,069.00 ","  52,824.00 ",  400.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/25/2025,"  29,639.00 ","  11,119.00 ","  12,070.00 ","  52,828.00 ",  600.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/26/2025,"  29,640.00 ","  11,119.00 ","  12,075.00 ","  52,834.00 ",  300.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/27/2025,"  29,643.00 ","  11,119.00 ","  12,075.00 ","  52,837.00 ",  300.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/28/2025,"  29,645.00 ","  11,120.00 ","  12,075.00 ","  52,840.00 ",  200.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/29/2025,"  29,646.00 ","  11,121.00 ","  12,075.00 ","  52,842.00 ",  300.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/30/2025,"  29,648.00 ","  11,122.00 ","  12,075.00 ","  52,845.00 ",  300.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,1/31/2025,"  29,650.00 ","  11,122.00 ","  12,076.00 ","  52,848.00 ",  400.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/1/2025,"  29,652.00 ","  11,123.00 ","  12,077.00 ","  52,852.00 ","  1,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/2/2025,"  29,661.00 ","  11,127.00 ","  12,082.00 ","  52,870.00 ",  500.00 ,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/3/2025,"  29,665.00 ","  11,127.00 ","  12,083.00 ","  52,875.00 ","  12,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/4/2025,"  29,730.00 ","  11,155.00 ","  12,114.00 ","  52,999.00 ","  8,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/5/2025,"  29,795.00 ","  11,172.00 ","  12,114.00 ","  53,081.00 ","  19,800.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/6/2025,"  29,881.00 ","  11,217.00 ","  12,181.00 ","  53,279.00 ","  14,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/7/2025,"  29,954.00 ","  11,247.00 ","  12,218.00 ","  53,419.00 ","  14,300.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/8/2025,"  30,031.00 ","  11,276.00 ","  12,255.00 ","  53,562.00 ","  11,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/9/2025,"  30,103.00 ","  11,300.00 ","  12,273.00 ","  53,676.00 ","  1,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/10/2025,"  30,120.00 ","  11,300.00 ","  12,275.00 ","  53,695.00 ","  14,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/11/2025,"  30,195.00 ","  11,331.00 ","  12,313.00 ","  53,839.00 ","  16,000.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/12/2025,"  30,282.00 ","  11,366.00 ","  12,351.00 ","  53,999.00 ","  15,600.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/13/2025,"  30,368.00 ","  11,399.00 ","  12,388.00 ","  54,155.00 ","  15,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/14/2025,"  30,452.00 ","  11,434.00 ","  12,428.00 ","  54,314.00 ","  14,900.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/15/2025,"  30,530.00 ","  11,466.00 ","  12,467.00 ","  54,463.00 ","  14,200.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/16/2025,"  30,606.00 ","  11,496.00 ","  12,503.00 ","  54,605.00 ","  2,400.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/17/2025,"  30,628.00 ","  11,496.00 ","  12,505.00 ","  54,629.00 ","  12,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/18/2025,"  30,702.00 ","  11,522.00 ","  12,530.00 ","  54,754.00 ","  14,500.00 ",,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/19/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/20/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/21/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/22/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/23/2025,,,,,,"  2,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/24/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/25/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/26/2025,,,,,,"  15,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/27/2025,,,,,,"  2,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,2/28/2025,,,,,,"  2,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/1/2025,,,,,,"  111,000 ",Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/2/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/3/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/4/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/5/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/6/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/7/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/8/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/9/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/10/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/11/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/12/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/13/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/14/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/15/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/16/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/17/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/18/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/19/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/20/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/21/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/22/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/23/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/24/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/25/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/26/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/27/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/28/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/29/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/30/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,3/31/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/1/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/2/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/3/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/4/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/5/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/6/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/7/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/8/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/9/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/10/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/11/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/12/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/13/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/14/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/15/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
,6h sáng,4/16/2025,,,,,,,Run,Run,Run,Run,Run,Run,,,,,,,,,,,,
